Time,Displacement,Force,Rotation,Torque
15.04,0,0.0009,-0.7136,-0.0002
15.06,0,0.0009,-0.7145,-0.0001
15.08,0,0.0009,-0.7155,-0.0001
15.1,0,0.0009,-0.7165,-0.0001
15.12,0,0.0009,-0.7174,-0.0003
15.14,0,0.0009,-0.7184,-0.0002
15.16,0,0.0009,-0.7194,-0.0001
15.18,0,0.0009,-0.7204,-0.0002
15.2,0,0.0009,-0.7214,-0.0002
15.22,0,0.0009,-0.7224,-0.0001
15.24,0,0.0009,-0.7234,-0.0001
15.26,0,0.0009,-0.7244,-0.0001
15.28,0,0.0009,-0.7253,-0.0003
15.3,0,0.0009,-0.7263,-0.0003
15.32,0,0.0009,-0.7273,-0.0002
15.34,0,0.0009,-0.7283,-0.0001
15.36,0,0.0009,-0.7292,-0.0002
15.38,0,0.0009,-0.7301,-0.0003
15.4,0,0.0009,-0.7311,-0.0003
15.42,0,0.0009,-0.732,-0.0002
15.44,0,0.0009,-0.7329,-0.0003
15.46,0,0.0009,-0.7339,-0.0002
15.48,0,0.0009,-0.7348,-0.0002
15.5,0,0.0009,-0.7357,-0.0002
15.52,0,0.0009,-0.7367,-0.0001
15.54,0,0.0009,-0.7376,-0.0001
15.56,0,0.0009,-0.7386,-0.0002
15.58,0,0.0009,-0.7395,-0.0002
15.6,0,0.0009,-0.7404,-0.0002
15.62,0,0.0009,-0.7414,-0.0002
15.64,0,0.0009,-0.7424,-0.0003
15.66,0,0.0009,-0.7433,-0.0003
15.68,0,0.0009,-0.7443,-0.0002
15.7,0,0.0009,-0.7453,-0.0002
15.72,0,0.0009,-0.7463,-0.0001
15.74,0,0.0009,-0.7472,-0.0001
15.76,0,0.0009,-0.7482,-0.0002
15.78,0,0.0009,-0.7492,-0.0002
15.8,0,0.0009,-0.7501,-0.0002
15.82,0,0.0009,-0.7511,-0.0002
15.84,0,0.0009,-0.7521,-0.0002
15.86,0,0.0009,-0.7531,-0.0003
15.88,0,0.0009,-0.7541,-0.0002
15.9,0,0.0009,-0.7551,-0.0002
15.92,0,0.0009,-0.7561,-0.0002
15.94,0,0.0009,-0.757,-0.0002
15.96,0,0.0009,-0.758,-0.0003
15.98,0,0.0009,-0.759,-0.0003
16,0,0.0009,-0.76,-0.0003
16.02,0,0.0009,-0.7609,-0.0003
16.04,0,0.0009,-0.7619,-0.0003
16.06,0,0.0009,-0.7628,-0.0002
16.08,0,0.0009,-0.7638,-0.0003
16.1,0,0.0009,-0.7648,-0.0002
16.12,0,0.0009,-0.7657,-0.0002
16.14,0,0.0009,-0.7667,-0.0001
16.16,0,0.0009,-0.7676,-0.0002
16.18,0,0.0009,-0.7685,-0.0002
16.2,0,0.0009,-0.7694,-0.0002
16.22,0,0.0009,-0.7703,-0.0003
16.24,0,0.0009,-0.7712,-0.0002
16.26,0,0.0009,-0.7722,-0.0003
16.28,0,0.0009,-0.7731,-0.0003
16.3,0,0.0009,-0.7741,-0.0003
16.32,0,0.0009,-0.775,-0.0003
16.34,0,0.0009,-0.776,-0.0003
16.36,0,0.0009,-0.777,-0.0003
16.38,0,0.0009,-0.778,-0.0003
16.4,0,0.0009,-0.7791,-0.0003
16.42,0,0.0009,-0.7801,-0.0003
16.44,0,0.0009,-0.7811,-0.0002
16.46,0,0.0009,-0.7821,-0.0002
16.48,0,0.0009,-0.7831,-0.0003
16.5,0,0.0009,-0.784,-0.0003
16.52,0,0.0009,-0.785,-0.0004
16.54,0,0.0009,-0.786,-0.0003
16.56,0,0.0009,-0.7869,-0.0003
16.58,0,0.0009,-0.7879,-0.0003
16.6,0,0.0009,-0.7888,-0.0003
16.62,0,0.0009,-0.7897,-0.0002
16.64,0,0.0009,-0.7907,-0.0002
16.66,0,0.0009,-0.7916,-0.0002
16.68,0,0.0009,-0.7926,-0.0003
16.7,0,0.0009,-0.7935,-0.0003
16.72,0,0.0009,-0.7945,-0.0002
16.74,0,0.0009,-0.7955,-0.0003
16.76,0,0.0009,-0.7965,-0.0003
16.78,0,0.0009,-0.7975,-0.0002
16.8,0,0.001,-0.7985,-0.0002
16.82,0,0.001,-0.7995,-0.0003
16.84,0,0.001,-0.8005,-0.0003
16.86,0,0.001,-0.8015,-0.0002
16.88,0,0.0009,-0.8025,-0.0003
16.9,0,0.0009,-0.8036,-0.0003
16.92,0,0.0009,-0.8046,-0.0003
16.94,0,0.001,-0.8056,-0.0003
16.96,0,0.001,-0.8066,-0.0003
16.98,0,0.0009,-0.8076,-0.0003
17,0,0.0009,-0.8085,-0.0003
17.02,0,0.0009,-0.8095,-0.0003
17.04,0,0.0009,-0.8105,-0.0004
17.06,0,0.0009,-0.8114,-0.0004
17.08,0,0.001,-0.8123,-0.0004
17.1,0,0.001,-0.8133,-0.0004
17.12,0,0.0009,-0.8142,-0.0004
17.14,0,0.0009,-0.8152,-0.0003
17.16,0,0.0009,-0.8161,-0.0003
17.18,0,0.0009,-0.8171,-0.0003
17.2,0,0.001,-0.8181,-0.0003
17.22,0,0.001,-0.819,-0.0003
17.24,0,0.001,-0.82,-0.0003
17.26,0,0.001,-0.821,-0.0004
17.28,0,0.001,-0.822,-0.0004
17.3,0,0.001,-0.823,-0.0004
17.32,0,0.001,-0.824,-0.0003
17.34,0,0.001,-0.825,-0.0003
17.36,0,0.001,-0.826,-0.0003
17.38,0,0.001,-0.8269,-0.0003
17.4,0,0.001,-0.8279,-0.0002
17.42,0,0.001,-0.8288,-0.0002
17.44,0,0.001,-0.8298,-0.0003
17.46,0,0.001,-0.8307,-0.0003
17.48,0,0.001,-0.8317,-0.0003
17.5,0,0.001,-0.8326,-0.0003
17.52,0,0.001,-0.8335,-0.0002
17.54,0,0.001,-0.8345,-0.0002
17.56,0,0.001,-0.8354,-0.0002
17.58,0,0.001,-0.8364,-0.0003
17.6,0,0.001,-0.8373,-0.0003
17.62,0,0.001,-0.8382,-0.0003
17.64,0,0.0009,-0.8392,-0.0003
17.66,0,0.001,-0.8401,-0.0003
17.68,0,0.001,-0.841,-0.0003
17.7,0,0.001,-0.842,-0.0004
17.72,0,0.001,-0.843,-0.0003
17.74,0,0.001,-0.8439,-0.0003
17.76,0,0.001,-0.8449,-0.0004
17.78,0,0.001,-0.846,-0.0004
17.8,0,0.001,-0.847,-0.0004
17.82,0,0.001,-0.848,-0.0004
17.84,0,0.001,-0.849,-0.0004
17.86,0,0.001,-0.85,-0.0004
17.88,0,0.001,-0.851,-0.0004
17.9,0,0.001,-0.852,-0.0003
17.92,0,0.001,-0.853,-0.0003
17.94,0,0.001,-0.854,-0.0002
17.96,0,0.001,-0.8549,-0.0002
17.98,0,0.001,-0.8559,-0.0003
18,0,0.001,-0.8568,-0.0003
18.02,0,0.001,-0.8578,-0.0003
18.04,0,0.001,-0.8587,-0.0004
18.06,0,0.001,-0.8596,-0.0004
18.08,0,0.001,-0.8606,-0.0004
18.1,0,0.001,-0.8616,-0.0004
18.12,0,0.001,-0.8626,-0.0004
18.14,0,0.001,-0.8636,-0.0004
18.16,0,0.001,-0.8645,-0.0004
18.18,0,0.001,-0.8655,-0.0004
18.2,0,0.001,-0.8665,-0.0004
18.22,0,0.001,-0.8675,-0.0004
18.24,0,0.001,-0.8685,-0.0004
18.26,0,0.001,-0.8694,-0.0004
18.28,0,0.001,-0.8704,-0.0004
18.3,0,0.001,-0.8714,-0.0004
18.32,0,0.001,-0.8723,-0.0004
18.34,0,0.001,-0.8732,-0.0004
18.36,0,0.001,-0.8742,-0.0004
18.38,0,0.001,-0.8752,-0.0004
18.4,0,0.001,-0.8761,-0.0004
18.42,0,0.001,-0.877,-0.0004
18.44,0,0.001,-0.878,-0.0004
18.46,0,0.001,-0.8789,-0.0004
18.48,0,0.001,-0.8798,-0.0004
18.5,0,0.001,-0.8807,-0.0004
18.52,0,0.001,-0.8816,-0.0004
18.54,0,0.001,-0.8825,-0.0003
18.56,0,0.001,-0.8834,-0.0004
18.58,0,0.001,-0.8842,-0.0003
18.6,0,0.001,-0.8851,-0.0003
18.62,0,0.001,-0.886,-0.0003
18.64,0,0.001,-0.8869,-0.0004
18.66,0,0.001,-0.8879,-0.0005
18.68,0,0.001,-0.8888,-0.0005
18.7,0,0.001,-0.8898,-0.0006
18.72,0,0.001,-0.8908,-0.0005
18.74,0,0.001,-0.8918,-0.0004
18.76,0,0.001,-0.8929,-0.0004
18.78,0,0.001,-0.8939,-0.0004
18.8,0,0.001,-0.895,-0.0004
18.82,0,0.001,-0.8961,-0.0003
18.84,0,0.001,-0.8971,-0.0003
18.86,0,0.001,-0.8982,-0.0003
18.88,0,0.001,-0.8991,-0.0004
18.9,0,0.001,-0.9001,-0.0004
18.92,0,0.001,-0.9011,-0.0004
18.94,0,0.001,-0.902,-0.0004
18.96,0,0.001,-0.9029,-0.0004
18.98,0,0.001,-0.9038,-0.0004
19,0,0.001,-0.9047,-0.0004
19.02,0,0.001,-0.9056,-0.0004
19.04,0,0.001,-0.9065,-0.0004
19.06,0,0.001,-0.9075,-0.0005
19.08,0,0.001,-0.9084,-0.0005
19.1,0,0.001,-0.9093,-0.0004
19.12,0,0.001,-0.9103,-0.0004
19.14,0,0.001,-0.9112,-0.0003
19.16,0,0.001,-0.9121,-0.0004
19.18,0,0.001,-0.9131,-0.0004
19.2,0,0.001,-0.9141,-0.0004
19.22,0,0.001,-0.9151,-0.0005
19.24,0,0.001,-0.9161,-0.0005
19.26,0,0.001,-0.9171,-0.0004
19.28,0,0.001,-0.918,-0.0004
19.3,0,0.001,-0.919,-0.0004
19.32,0,0.001,-0.9199,-0.0004
19.34,0,0.001,-0.9207,-0.0004
19.36,0,0.001,-0.9216,-0.0004
19.38,0,0.001,-0.9225,-0.0004
19.4,0,0.001,-0.9234,-0.0005
19.42,0,0.001,-0.9243,-0.0005
19.44,0,0.001,-0.9252,-0.0004
19.46,0,0.001,-0.9262,-0.0004
19.48,0,0.001,-0.9271,-0.0004
19.5,0,0.001,-0.9281,-0.0004
19.52,0,0.001,-0.9291,-0.0004
19.54,0,0.001,-0.93,-0.0005
19.56,0,0.001,-0.931,-0.0005
19.58,0,0.001,-0.932,-0.0005
19.6,0,0.001,-0.933,-0.0004
19.62,0,0.001,-0.9339,-0.0004
19.64,0,0.001,-0.9348,-0.0004
19.66,0,0.001,-0.9358,-0.0005
19.68,0,0.001,-0.9367,-0.0005
19.7,0,0.001,-0.9377,-0.0004
19.72,0,0.001,-0.9387,-0.0005
19.74,0,0.001,-0.9397,-0.0004
19.76,0,0.001,-0.9406,-0.0004
19.78,0,0.001,-0.9416,-0.0004
19.8,0,0.001,-0.9426,-0.0004
19.82,0,0.001,-0.9437,-0.0004
19.84,0,0.001,-0.9447,-0.0004
19.86,0,0.001,-0.9458,-0.0004
19.88,0,0.001,-0.9469,-0.0005
19.9,0,0.001,-0.9479,-0.0005
19.92,0,0.001,-0.9489,-0.0004
19.94,0,0.001,-0.95,-0.0005
19.96,0,0.001,-0.951,-0.0005
19.98,0,0.001,-0.9519,-0.0005
20,0,0.001,-0.9529,-0.0004
20.02,0,0.001,-0.9539,-0.0004
20.04,0,0.001,-0.9548,-0.0005
20.06,0,0.001,-0.9557,-0.0005
20.08,0,0.001,-0.9567,-0.0004
20.1,0,0.001,-0.9576,-0.0004
20.12,0,0.001,-0.9585,-0.0004
20.14,0,0.001,-0.9594,-0.0004
20.16,0,0.001,-0.9603,-0.0004
20.18,0,0.001,-0.9613,-0.0004
20.2,0,0.001,-0.9622,-0.0005
20.22,0,0.001,-0.9631,-0.0004
20.24,0,0.001,-0.9641,-0.0004
20.26,0,0.001,-0.965,-0.0005
20.28,0,0.001,-0.966,-0.0004
20.3,0,0.001,-0.9669,-0.0005
20.32,0,0.001,-0.9679,-0.0005
20.34,0,0.001,-0.9689,-0.0005
20.36,0,0.001,-0.9699,-0.0005
20.38,0,0.001,-0.9709,-0.0005
20.4,0,0.001,-0.9719,-0.0005
20.42,0,0.001,-0.9729,-0.0006
20.44,0,0.001,-0.9739,-0.0005
20.46,0,0.001,-0.9749,-0.0005
20.48,0,0.001,-0.9759,-0.0006
20.5,0,0.001,-0.9769,-0.0006
20.52,0,0.001,-0.9778,-0.0005
20.54,0,0.001,-0.9788,-0.0005
20.56,0,0.001,-0.9798,-0.0005
20.58,0,0.001,-0.9807,-0.0005
20.6,0,0.001,-0.9817,-0.0005
20.62,0,0.001,-0.9827,-0.0005
20.64,0,0.001,-0.9836,-0.0005
20.66,0,0.001,-0.9845,-0.0005
20.68,0,0.0011,-0.9855,-0.0005
20.7,0,0.0011,-0.9864,-0.0005
20.72,0,0.001,-0.9873,-0.0005
20.74,0,0.001,-0.9883,-0.0005
20.76,0,0.001,-0.9892,-0.0005
20.78,0,0.001,-0.9902,-0.0005
20.8,0,0.001,-0.9911,-0.0005
20.82,0,0.001,-0.9921,-0.0005
20.84,0,0.001,-0.993,-0.0006
20.86,0,0.001,-0.994,-0.0006
20.88,0,0.001,-0.9949,-0.0006
20.9,0,0.001,-0.9958,-0.0006
20.92,0,0.001,-0.9967,-0.0006
20.94,0,0.001,-0.9977,-0.0005
20.96,0,0.001,-0.9986,-0.0005
20.98,0,0.0011,-0.9995,-0.0006
21,0,0.001,-1.0004,-0.0006
21.02,0,0.001,-1.0014,-0.0005
21.04,0,0.001,-1.0024,-0.0005
21.06,0,0.0011,-1.0033,-0.0005
21.08,0,0.0011,-1.0044,-0.0005
21.1,0,0.001,-1.0054,-0.0005
21.12,0,0.001,-1.0063,-0.0005
21.14,0,0.001,-1.0073,-0.0005
21.16,0,0.001,-1.0084,-0.0005
21.18,0,0.001,-1.0093,-0.0005
21.2,0,0.001,-1.0103,-0.0005
21.22,0,0.001,-1.0113,-0.0005
21.24,0,0.001,-1.0123,-0.0006
21.26,0,0.001,-1.0133,-0.0006
21.28,0,0.0011,-1.0142,-0.0006
21.3,0,0.001,-1.0151,-0.0006
21.32,0,0.001,-1.016,-0.0005
21.34,0,0.001,-1.0169,-0.0005
21.36,0,0.001,-1.0179,-0.0006
21.38,0,0.0011,-1.0188,-0.0006
21.4,0,0.001,-1.0198,-0.0005
21.42,0,0.001,-1.0207,-0.0005
21.44,0,0.001,-1.0216,-0.0005
21.46,0,0.001,-1.0226,-0.0005
21.48,0,0.0011,-1.0235,-0.0005
21.5,0,0.001,-1.0244,-0.0005
21.52,0,0.0011,-1.0254,-0.0005
21.54,0,0.0011,-1.0263,-0.0004
21.56,0,0.0011,-1.0273,-0.0004
21.58,0,0.0011,-1.0282,-0.0005
21.6,0,0.001,-1.0292,-0.0005
21.62,0,0.0011,-1.0302,-0.0006
21.64,0,0.001,-1.0311,-0.0006
21.66,0,0.001,-1.032,-0.0005
21.68,0,0.001,-1.033,-0.0005
21.7,0,0.001,-1.034,-0.0006
21.72,0,0.001,-1.035,-0.0006
21.74,0,0.0011,-1.0359,-0.0006
21.76,0,0.0011,-1.0368,-0.0007
21.78,0,0.0011,-1.0378,-0.0006
21.8,0,0.0011,-1.0387,-0.0005
21.82,0,0.0011,-1.0396,-0.0005
21.84,0,0.001,-1.0406,-0.0005
21.86,0,0.0011,-1.0415,-0.0005
21.88,0,0.0011,-1.0424,-0.0005
21.9,0,0.0011,-1.0434,-0.0006
21.92,0,0.0011,-1.0443,-0.0006
21.94,0,0.001,-1.0453,-0.0006
21.96,0,0.0011,-1.0462,-0.0006
21.98,0,0.0011,-1.0472,-0.0005
22,0,0.0011,-1.0481,-0.0005
22.02,0,0.001,-1.0491,-0.0006
22.04,0,0.0011,-1.05,-0.0005
22.06,0,0.0011,-1.051,-0.0006
22.08,0,0.001,-1.052,-0.0006
22.1,0,0.001,-1.0529,-0.0006
22.12,0,0.0011,-1.0539,-0.0007
22.14,0,0.0011,-1.0548,-0.0007
22.16,0,0.0011,-1.0557,-0.0007
22.18,0,0.0011,-1.0566,-0.0007
22.2,0,0.0011,-1.0576,-0.0006
22.22,0,0.0011,-1.0585,-0.0006
22.24,0,0.0011,-1.0594,-0.0006
22.26,0,0.0011,-1.0603,-0.0006
22.28,0,0.0011,-1.0613,-0.0006
22.3,0,0.0011,-1.0622,-0.0006
22.32,0,0.0011,-1.0632,-0.0007
22.34,0,0.0011,-1.0641,-0.0007
22.36,0,0.0011,-1.0651,-0.0007
22.38,0,0.0011,-1.0661,-0.0006
22.4,0,0.0011,-1.0671,-0.0007
22.42,0,0.0011,-1.068,-0.0006
22.44,0,0.0011,-1.069,-0.0006
22.46,0,0.0011,-1.07,-0.0006
22.48,0,0.0011,-1.0709,-0.0006
22.5,0,0.0011,-1.0719,-0.0005
22.52,0,0.0011,-1.0729,-0.0006
22.54,0,0.0011,-1.0738,-0.0006
22.56,0,0.0011,-1.0747,-0.0006
22.58,0,0.0011,-1.0756,-0.0006
22.6,0,0.0011,-1.0766,-0.0006
22.62,0,0.0011,-1.0775,-0.0006
22.64,0,0.0011,-1.0784,-0.0006
22.66,0,0.0011,-1.0794,-0.0006
22.68,0,0.0011,-1.0803,-0.0005
22.7,0,0.0011,-1.0813,-0.0006
22.72,0,0.0011,-1.0822,-0.0006
22.74,0,0.0011,-1.0831,-0.0006
22.76,0,0.0011,-1.0841,-0.0005
22.78,0,0.0011,-1.0851,-0.0006
22.8,0,0.0011,-1.086,-0.0006
22.82,0,0.0011,-1.087,-0.0005
22.84,0,0.0011,-1.088,-0.0006
22.86,0,0.0011,-1.0889,-0.0007
22.88,0,0.0011,-1.0899,-0.0007
22.9,0,0.0011,-1.0909,-0.0007
22.92,0,0.0011,-1.0919,-0.0007
22.94,0,0.0011,-1.0928,-0.0006
22.96,0,0.0011,-1.0937,-0.0006
22.98,0,0.0011,-1.0947,-0.0006
23,0,0.0011,-1.0956,-0.0007
23.02,0,0.0011,-1.0965,-0.0007
23.04,0,0.0011,-1.0974,-0.0006
23.06,0,0.0011,-1.0983,-0.0006
23.08,0,0.0011,-1.0992,-0.0006
23.1,0,0.0011,-1.1001,-0.0007
23.12,0,0.0011,-1.101,-0.0006
23.14,0,0.0011,-1.1019,-0.0007
23.16,0,0.0011,-1.1028,-0.0007
23.18,0,0.0011,-1.1037,-0.0006
23.2,0,0.0011,-1.1047,-0.0006
23.22,0,0.0011,-1.1056,-0.0007
23.24,0,0.0011,-1.1066,-0.0006
23.26,0,0.0011,-1.1076,-0.0006
23.28,0,0.0011,-1.1086,-0.0007
23.3,0,0.0011,-1.1096,-0.0007
23.32,0,0.0011,-1.1106,-0.0007
23.34,0,0.0011,-1.1116,-0.0005
23.36,0,0.0011,-1.1126,-0.0006
23.38,0,0.0011,-1.1135,-0.0005
23.4,0,0.0011,-1.1145,-0.0005
23.42,0,0.0011,-1.1155,-0.0006
23.44,0,0.0011,-1.1165,-0.0007
23.46,0,0.0011,-1.1176,-0.0007
23.48,0,0.0011,-1.1186,-0.0006
23.5,0,0.0011,-1.1197,-0.0006
23.52,0,0.0011,-1.1207,-0.0006
23.54,0,0.0011,-1.1217,-0.0006
23.56,0,0.0011,-1.1228,-0.0007
23.58,0,0.0011,-1.1238,-0.0008
23.6,0,0.0011,-1.1248,-0.0007
23.62,0,0.0011,-1.1257,-0.0006
23.64,0,0.0011,-1.1267,-0.0006
23.66,0,0.0011,-1.1277,-0.0007
23.68,0,0.0011,-1.1286,-0.0007
23.7,0,0.0011,-1.1295,-0.0007
23.72,0,0.0011,-1.1304,-0.0005
23.74,0,0.0011,-1.1314,-0.0006
23.76,0,0.0011,-1.1323,-0.0006
23.78,0,0.0011,-1.1332,-0.0007
23.8,0,0.0011,-1.1341,-0.0007
23.82,0,0.0011,-1.1351,-0.0007
23.84,0,0.0011,-1.136,-0.0007
23.86,0,0.0011,-1.137,-0.0007
23.88,0,0.0011,-1.138,-0.0006
23.9,0,0.0011,-1.1389,-0.0006
23.92,0,0.0011,-1.1399,-0.0006
23.94,0,0.0011,-1.1409,-0.0007
23.96,0,0.0011,-1.1419,-0.0008
23.98,0,0.0011,-1.1428,-0.0006
24,0,0.0011,-1.1438,-0.0006
24.02,0,0.0011,-1.1448,-0.0006
24.04,0,0.0011,-1.1457,-0.0006
24.06,0,0.0011,-1.1467,-0.0006
24.08,0,0.0011,-1.1476,-0.0007
24.1,0,0.0011,-1.1486,-0.0008
24.12,0,0.0011,-1.1496,-0.0007
24.14,0,0.0011,-1.1506,-0.0007
24.16,0,0.0011,-1.1516,-0.0008
24.18,0,0.0011,-1.1526,-0.0008
24.2,0,0.0011,-1.1536,-0.0008
24.22,0,0.0011,-1.1545,-0.0008
24.24,0,0.0011,-1.1555,-0.0007
24.26,0,0.0011,-1.1565,-0.0007
24.28,0,0.0011,-1.1575,-0.0007
24.3,0,0.0011,-1.1584,-0.0007
24.32,0,0.0011,-1.1595,-0.0007
24.34,0,0.0011,-1.1604,-0.0006
24.36,0,0.0011,-1.1614,-0.0007
24.38,0,0.0011,-1.1624,-0.0008
24.4,0,0.0011,-1.1635,-0.0007
24.42,0,0.0011,-1.1645,-0.0007
24.44,0,0.0011,-1.1655,-0.0007
24.46,0,0.0011,-1.1665,-0.0006
24.48,0,0.0011,-1.1675,-0.0007
24.5,0,0.0011,-1.1685,-0.0008
24.52,0,0.0011,-1.1694,-0.0007
24.54,0,0.0011,-1.1704,-0.0007
24.56,0,0.0011,-1.1714,-0.0007
24.58,0,0.0011,-1.1723,-0.0007
24.6,0,0.0011,-1.1732,-0.0007
24.62,0,0.0011,-1.1742,-0.0007
24.64,0,0.0011,-1.1751,-0.0008
24.66,0,0.0011,-1.176,-0.0007
24.68,0,0.0011,-1.177,-0.0007
24.7,0,0.0011,-1.1779,-0.0007
24.72,0,0.0011,-1.1789,-0.0007
24.74,0,0.0011,-1.1798,-0.0007
24.76,0,0.0011,-1.1808,-0.0008
24.78,0,0.0011,-1.1817,-0.0008
24.8,0,0.0011,-1.1827,-0.0007
24.82,0,0.0011,-1.1836,-0.0008
24.84,0,0.0011,-1.1846,-0.0008
24.86,0,0.0011,-1.1856,-0.0008
24.88,0,0.0011,-1.1865,-0.0008
24.9,0,0.0011,-1.1875,-0.0008
24.92,0,0.0011,-1.1885,-0.0007
24.94,0,0.0011,-1.1894,-0.0007
24.96,0,0.0011,-1.1904,-0.0008
24.98,0,0.0011,-1.1914,-0.0008
25,0,0.0011,-1.1924,-0.0008
25.02,0,0.0011,-1.1934,-0.0008
25.04,0,0.0011,-1.1944,-0.0008
25.06,0,0.0011,-1.1954,-0.0008
25.08,0,0.0011,-1.1963,-0.0007
25.1,0,0.0011,-1.1973,-0.0008
25.12,0,0.0011,-1.1982,-0.0008
25.14,0,0.0011,-1.1992,-0.0008
25.16,0,0.0011,-1.2001,-0.0009
25.18,0,0.0011,-1.2011,-0.0008
25.2,0,0.0011,-1.202,-0.0007
25.22,0,0.0011,-1.203,-0.0007
25.24,0,0.0011,-1.2039,-0.0008
25.26,0,0.0011,-1.2049,-0.0007
25.28,0,0.0011,-1.2059,-0.0008
25.3,0,0.0011,-1.2069,-0.0007
25.32,0,0.0011,-1.2079,-0.0008
25.34,0,0.0011,-1.2089,-0.0009
25.36,0,0.0011,-1.2099,-0.0008
25.38,0,0.0011,-1.2109,-0.0008
25.4,0,0.0011,-1.2118,-0.0007
25.42,0,0.0011,-1.2128,-0.0008
25.44,0,0.0011,-1.2138,-0.0009
25.46,0,0.0011,-1.2148,-0.0007
25.48,0,0.0011,-1.2157,-0.0007
25.5,0,0.0011,-1.2167,-0.0007
25.52,0,0.0011,-1.2176,-0.0007
25.54,0,0.0011,-1.2186,-0.0007
25.56,0,0.0011,-1.2195,-0.0008
25.58,0,0.0011,-1.2205,-0.0008
25.6,0,0.0011,-1.2215,-0.0007
25.62,0,0.0011,-1.2224,-0.0008
25.64,0,0.0011,-1.2234,-0.0008
25.66,0,0.0011,-1.2244,-0.0008
25.68,0,0.0011,-1.2253,-0.0009
25.7,0,0.0011,-1.2262,-0.0009
25.72,0,0.0011,-1.2272,-0.0008
25.74,0,0.0011,-1.2281,-0.0007
25.76,0,0.0011,-1.2291,-0.0007
25.78,0,0.0011,-1.23,-0.0007
25.8,0,0.0011,-1.231,-0.0007
25.82,0,0.0011,-1.2319,-0.0007
25.84,0,0.0011,-1.2328,-0.0007
25.86,0,0.0011,-1.2338,-0.0008
25.88,0,0.0011,-1.2348,-0.0008
25.9,0,0.0011,-1.2358,-0.0009
25.92,0,0.0011,-1.2367,-0.0009
25.94,0,0.0011,-1.2377,-0.0009
25.96,0,0.0011,-1.2387,-0.0008
25.98,0,0.0011,-1.2397,-0.0008
26,0,0.0011,-1.2406,-0.0008
26.02,0,0.0011,-1.2416,-0.0008
26.04,0,0.0011,-1.2426,-0.0009
26.06,0,0.0011,-1.2436,-0.0008
26.08,0,0.0011,-1.2445,-0.0008
26.1,0,0.0011,-1.2455,-0.0007
26.12,0,0.0011,-1.2465,-0.0008
26.14,0,0.0011,-1.2474,-0.0008
26.16,0,0.0011,-1.2484,-0.0008
26.18,0,0.0011,-1.2494,-0.0008
26.2,0,0.0011,-1.2503,-0.0007
26.22,0,0.0011,-1.2512,-0.0009
26.24,0,0.0011,-1.2522,-0.0009
26.26,0,0.0011,-1.2531,-0.0009
