Time,Displacement,Force,Rotation,Torque
(s),(mm),(kN),(deg),(N-m)
11.62,0,0.0007,-0.55,-0.0001
11.64,0,0.0007,-0.5508,0
11.66,0,0.0007,-0.5516,0
11.68,0,0.0007,-0.5525,-0.0001
11.7,0,0.0007,-0.5534,-0.0001
11.72,0,0.0007,-0.5544,-0.0001
11.74,0,0.0007,-0.5553,-0.0001
11.76,0,0.0007,-0.5563,-0.0001
11.78,0,0.0007,-0.5573,-0.0001
11.8,0,0.0007,-0.5583,-0.0001
11.82,0,0.0007,-0.5593,-0.0001
11.84,0,0.0007,-0.5603,-0.0001
11.86,0,0.0007,-0.5614,-0.0001
11.88,0,0.0007,-0.5625,0
11.9,0,0.0007,-0.5635,-0.0001
11.92,0,0.0007,-0.5646,-0.0001
11.94,0,0.0007,-0.5656,-0.0001
11.96,0,0.0007,-0.5666,-0.0001
11.98,0,0.0007,-0.5676,-0.0001
12,0,0.0007,-0.5686,-0.0001
12.02,0,0.0007,-0.5696,-0.0001
12.04,0,0.0007,-0.5706,-0.0001
12.06,0,0.0007,-0.5715,-0.0001
12.08,0,0.0007,-0.5725,-0.0001
12.1,0,0.0007,-0.5734,-0.0002
12.12,0,0.0007,-0.5743,-0.0001
12.14,0,0.0007,-0.5752,0
12.16,0,0.0007,-0.5761,-0.0001
12.18,0,0.0007,-0.577,-0.0002
12.2,0,0.0007,-0.5779,-0.0002
12.22,0,0.0007,-0.5788,-0.0002
12.24,0,0.0007,-0.5796,-0.0001
12.26,0,0.0007,-0.5805,-0.0001
12.28,0,0.0007,-0.5813,-0.0001
12.3,0,0.0007,-0.5822,-0.0002
12.32,0,0.0007,-0.5831,-0.0003
12.34,0,0.0007,-0.584,-0.0002
12.36,0,0.0007,-0.585,-0.0002
12.38,0,0.0007,-0.5859,-0.0002
12.4,0,0.0007,-0.5869,-0.0001
12.42,0,0.0007,-0.5878,-0.0001
12.44,0,0.0007,-0.5888,-0.0001
12.46,0,0.0007,-0.5898,-0.0001
12.48,0,0.0007,-0.5908,-0.0002
12.5,0,0.0007,-0.5919,-0.0001
12.52,0,0.0007,-0.593,-0.0001
12.54,0,0.0007,-0.594,-0.0002
12.56,0,0.0007,-0.5951,-0.0002
12.58,0,0.0007,-0.5961,-0.0002
12.6,0,0.0007,-0.5972,-0.0002
12.62,0,0.0007,-0.5983,-0.0003
12.64,0,0.0007,-0.5993,-0.0003
12.66,0,0.0007,-0.6004,-0.0002
12.68,0,0.0007,-0.6014,-0.0002
12.7,0,0.0007,-0.6025,-0.0001
12.72,0,0.0007,-0.6035,-0.0002
12.74,0,0.0007,-0.6045,-0.0002
12.76,0,0.0007,-0.6055,-0.0002
12.78,0,0.0007,-0.6065,-0.0003
12.8,0,0.0007,-0.6074,-0.0003
12.82,0,0.0008,-0.6084,-0.0002
12.84,0,0.0007,-0.6093,-0.0002
12.86,0,0.0007,-0.6102,-0.0002
12.88,0,0.0007,-0.6111,-0.0002
12.9,0,0.0007,-0.612,-0.0002
12.92,0,0.0007,-0.6128,-0.0003
12.94,0,0.0007,-0.6137,-0.0003
12.96,0,0.0007,-0.6147,-0.0002
12.98,0,0.0007,-0.6156,-0.0002
13,0,0.0007,-0.6165,-0.0002
13.02,0,0.0007,-0.6175,-0.0002
13.04,0,0.0007,-0.6185,-0.0003
13.06,0,0.0007,-0.6194,-0.0003
13.08,0,0.0007,-0.6204,-0.0003
13.1,0,0.0007,-0.6214,-0.0002
13.12,0,0.0007,-0.6224,-0.0003
13.14,0,0.0007,-0.6234,-0.0003
13.16,0,0.0007,-0.6243,-0.0003
13.18,0,0.0007,-0.6253,-0.0003
13.2,0,0.0008,-0.6263,-0.0003
13.22,0,0.0007,-0.6273,-0.0002
13.24,0,0.0007,-0.6282,-0.0002
13.26,0,0.0007,-0.6292,-0.0003
13.28,0,0.0007,-0.6302,-0.0003
13.3,0,0.0007,-0.6311,-0.0003
13.32,0,0.0007,-0.6321,-0.0003
13.34,0,0.0007,-0.6331,-0.0004
13.36,0,0.0008,-0.634,-0.0004
13.38,0,0.0008,-0.635,-0.0003
13.4,0,0.0008,-0.636,-0.0002
13.42,0,0.0007,-0.6369,-0.0003
13.44,0,0.0007,-0.6379,-0.0003
13.46,0,0.0008,-0.6388,-0.0004
13.48,0,0.0008,-0.6398,-0.0004
13.5,0,0.0008,-0.6407,-0.0003
13.52,0,0.0007,-0.6416,-0.0003
13.54,0,0.0007,-0.6425,-0.0003
13.56,0,0.0008,-0.6435,-0.0003
13.58,0,0.0008,-0.6444,-0.0003
13.6,0,0.0008,-0.6453,-0.0003
13.62,0,0.0007,-0.6463,-0.0003
13.64,0,0.0008,-0.6472,-0.0004
13.66,0,0.0008,-0.6482,-0.0004
13.68,0,0.0008,-0.6491,-0.0004
13.7,0,0.0007,-0.6501,-0.0003
13.72,0,0.0007,-0.6511,-0.0004
13.74,0,0.0007,-0.6521,-0.0004
13.76,0,0.0008,-0.653,-0.0004
13.78,0,0.0007,-0.654,-0.0004
13.8,0,0.0007,-0.655,-0.0004
13.82,0,0.0008,-0.6559,-0.0003
13.84,0,0.0008,-0.6569,-0.0003
13.86,0,0.0008,-0.6579,-0.0004
13.88,0,0.0008,-0.6589,-0.0004
13.9,0,0.0007,-0.6599,-0.0004
13.92,0,0.0008,-0.6608,-0.0003
13.94,0,0.0008,-0.6618,-0.0004
13.96,0,0.0007,-0.6627,-0.0004
13.98,0,0.0007,-0.6637,-0.0004
14,0,0.0007,-0.6646,-0.0004
14.02,0,0.0008,-0.6655,-0.0004
14.04,0,0.0008,-0.6664,-0.0004
14.06,0,0.0007,-0.6673,-0.0004
14.08,0,0.0007,-0.6682,-0.0004
14.1,0,0.0008,-0.6691,-0.0004
14.12,0,0.0008,-0.67,-0.0004
14.14,0,0.0008,-0.6709,-0.0005
14.16,0,0.0007,-0.6718,-0.0004
14.18,0,0.0007,-0.6728,-0.0003
14.2,0,0.0008,-0.6737,-0.0005
14.22,0,0.0008,-0.6746,-0.0005
14.24,0,0.0008,-0.6756,-0.0004
14.26,0,0.0007,-0.6765,-0.0004
14.28,0,0.0008,-0.6774,-0.0005
14.3,0,0.0008,-0.6784,-0.0005
14.32,0,0.0008,-0.6793,-0.0005
14.34,0,0.0008,-0.6803,-0.0005
14.36,0,0.0008,-0.6813,-0.0005
14.38,0,0.0008,-0.6823,-0.0004
14.4,0,0.0008,-0.6833,-0.0004
14.42,0,0.0008,-0.6842,-0.0005
14.44,0,0.0008,-0.6852,-0.0005
14.46,0,0.0007,-0.6861,-0.0005
14.48,0,0.0008,-0.6871,-0.0004
14.5,0,0.0008,-0.6881,-0.0004
14.52,0,0.0008,-0.689,-0.0005
14.54,0,0.0008,-0.69,-0.0005
14.56,0,0.0008,-0.691,-0.0005
14.58,0,0.0008,-0.6919,-0.0005
14.6,0,0.0008,-0.6929,-0.0004
14.62,0,0.0008,-0.6938,-0.0005
14.64,0,0.0008,-0.6948,-0.0004
14.66,0,0.0008,-0.6957,-0.0004
14.68,0,0.0008,-0.6967,-0.0005
14.7,0,0.0008,-0.6976,-0.0005
14.72,0,0.0008,-0.6986,-0.0005
14.74,0,0.0008,-0.6995,-0.0005
14.76,0,0.0008,-0.7004,-0.0006
14.78,0,0.0008,-0.7014,-0.0006
14.8,0,0.0008,-0.7023,-0.0005
14.82,0,0.0008,-0.7033,-0.0005
14.84,0,0.0008,-0.7043,-0.0005
14.86,0,0.0008,-0.7052,-0.0005
14.88,0,0.0008,-0.7062,-0.0005
14.9,0,0.0008,-0.7071,-0.0006
14.92,0,0.0008,-0.7081,-0.0005
14.94,0,0.0008,-0.7091,-0.0005
14.96,0,0.0008,-0.71,-0.0005
14.98,0,0.0008,-0.711,-0.0005
15,0,0.0008,-0.712,-0.0005
15.02,0,0.0008,-0.7129,-0.0005
15.04,0,0.0008,-0.7139,-0.0006
15.06,0,0.0008,-0.7149,-0.0006
15.08,0,0.0008,-0.7159,-0.0006
15.1,0,0.0008,-0.7169,-0.0006
15.12,0,0.0008,-0.7179,-0.0006
15.14,0,0.0008,-0.7189,-0.0006
15.16,0,0.0008,-0.7199,-0.0005
15.18,0,0.0008,-0.7209,-0.0005
15.2,0,0.0008,-0.7219,-0.0005
15.22,0,0.0008,-0.7229,-0.0005
15.24,0,0.0008,-0.7239,-0.0006
15.26,0,0.0008,-0.7249,-0.0006
15.28,0,0.0008,-0.7258,-0.0006
15.3,0,0.0008,-0.7268,-0.0006
15.32,0,0.0008,-0.7278,-0.0005
15.34,0,0.0008,-0.7287,-0.0006
15.36,0,0.0008,-0.7297,-0.0006
15.38,0,0.0008,-0.7307,-0.0006
15.4,0,0.0008,-0.7316,-0.0006
15.42,0,0.0008,-0.7325,-0.0006
15.44,0,0.0008,-0.7335,-0.0006
15.46,0,0.0008,-0.7344,-0.0006
15.48,0,0.0008,-0.7353,-0.0006
15.5,0,0.0008,-0.7361,-0.0006
15.52,0,0.0008,-0.7371,-0.0007
15.54,0,0.0008,-0.738,-0.0007
15.56,0,0.0008,-0.7388,-0.0007
15.58,0,0.0008,-0.7397,-0.0006
15.6,0,0.0008,-0.7406,-0.0006
15.62,0,0.0008,-0.7415,-0.0006
15.64,0,0.0008,-0.7424,-0.0007
15.66,0,0.0008,-0.7433,-0.0006
15.68,0,0.0008,-0.7443,-0.0007
15.7,0,0.0008,-0.7453,-0.0006
15.72,0,0.0008,-0.7463,-0.0006
15.74,0,0.0008,-0.7473,-0.0007
15.76,0,0.0008,-0.7483,-0.0006
15.78,0,0.0008,-0.7493,-0.0006
15.8,0,0.0008,-0.7504,-0.0006
15.82,0,0.0008,-0.7515,-0.0007
15.84,0,0.0008,-0.7525,-0.0007
15.86,0,0.0008,-0.7535,-0.0007
15.88,0,0.0008,-0.7546,-0.0007
15.9,0,0.0008,-0.7556,-0.0006
15.92,0,0.0008,-0.7566,-0.0006
15.94,0,0.0008,-0.7576,-0.0006
15.96,0,0.0008,-0.7586,-0.0006
15.98,0,0.0008,-0.7596,-0.0007
16,0,0.0008,-0.7606,-0.0007
16.02,0,0.0008,-0.7615,-0.0007
16.04,0,0.0008,-0.7625,-0.0007
16.06,0,0.0008,-0.7635,-0.0006
16.08,0,0.0008,-0.7645,-0.0007
16.1,0,0.0008,-0.7654,-0.0007
16.12,0,0.0008,-0.7664,-0.0007
16.14,0,0.0008,-0.7673,-0.0008
16.16,0,0.0009,-0.7682,-0.0008
16.18,0,0.0008,-0.7691,-0.0007
16.2,0,0.0008,-0.7701,-0.0008
16.22,0,0.0008,-0.7709,-0.0007
16.24,0,0.0009,-0.7718,-0.0007
16.26,0,0.0008,-0.7727,-0.0007
16.28,0,0.0008,-0.7736,-0.0007
16.3,0,0.0008,-0.7744,-0.0007
16.32,0,0.0008,-0.7753,-0.0007
16.34,0,0.0008,-0.7762,-0.0007
16.36,0,0.0008,-0.7771,-0.0006
16.38,0,0.0008,-0.7779,-0.0006
16.4,0,0.0008,-0.7789,-0.0007
16.42,0,0.0009,-0.7798,-0.0008
16.44,0,0.0009,-0.7808,-0.0008
16.46,0,0.0008,-0.7817,-0.0008
16.48,0,0.0008,-0.7827,-0.0007
16.5,0,0.0008,-0.7838,-0.0007
16.52,0,0.0009,-0.7848,-0.0008
16.54,0,0.0009,-0.7858,-0.0008
16.56,0,0.0008,-0.7869,-0.0008
16.58,0,0.0008,-0.788,-0.0008
16.6,0,0.0009,-0.789,-0.0007
16.62,0,0.0009,-0.7901,-0.0007
16.64,0,0.0009,-0.7912,-0.0008
16.66,0,0.0008,-0.7922,-0.0008
16.68,0,0.0008,-0.7933,-0.0008
16.7,0,0.0009,-0.7944,-0.0008
16.72,0,0.0008,-0.7954,-0.0009
16.74,0,0.0008,-0.7964,-0.0008
16.76,0,0.0008,-0.7974,-0.0007
16.78,0,0.0009,-0.7984,-0.0007
16.8,0,0.0009,-0.7994,-0.0008
16.82,0,0.0008,-0.8003,-0.0008
16.84,0,0.0008,-0.8012,-0.0007
16.86,0,0.0008,-0.8022,-0.0008
16.88,0,0.0009,-0.8031,-0.0008
16.9,0,0.0009,-0.8039,-0.0008
16.92,0,0.0008,-0.8048,-0.0008
16.94,0,0.0008,-0.8057,-0.0009
16.96,0,0.0009,-0.8066,-0.0009
16.98,0,0.0009,-0.8075,-0.0009
17,0,0.0008,-0.8084,-0.0008
17.02,0,0.0008,-0.8093,-0.0009
17.04,0,0.0008,-0.8102,-0.0009
17.06,0,0.0009,-0.8111,-0.0008
17.08,0,0.0009,-0.812,-0.0009
17.1,0,0.0009,-0.813,-0.0009
17.12,0,0.0009,-0.8139,-0.0009
17.14,0,0.0009,-0.8148,-0.0009
17.16,0,0.0009,-0.8158,-0.0008
17.18,0,0.0009,-0.8169,-0.0009
17.2,0,0.0008,-0.8179,-0.0009
17.22,0,0.0009,-0.819,-0.0009
17.24,0,0.0009,-0.82,-0.0008
17.26,0,0.0009,-0.8211,-0.0008
17.28,0,0.0009,-0.8222,-0.0009
17.3,0,0.0009,-0.8233,-0.0008
17.32,0,0.0009,-0.8244,-0.0008
17.34,0,0.0009,-0.8254,-0.0008
17.36,0,0.0009,-0.8265,-0.0008
17.38,0,0.0009,-0.8275,-0.0009
17.4,0,0.0008,-0.8285,-0.0009
17.42,0,0.0009,-0.8295,-0.0009
17.44,0,0.0009,-0.8305,-0.0009
17.46,0,0.0009,-0.8314,-0.0009
17.48,0,0.0009,-0.8324,-0.0009
17.5,0,0.0009,-0.8333,-0.0009
17.52,0,0.0009,-0.8342,-0.0009
17.54,0,0.0009,-0.8352,-0.001
17.56,0,0.0009,-0.836,-0.0009
17.58,0,0.0009,-0.837,-0.0008
17.6,0,0.0009,-0.8379,-0.0008
17.62,0,0.0009,-0.8388,-0.0009
17.64,0,0.0009,-0.8396,-0.0009
17.66,0,0.0009,-0.8405,-0.001
17.68,0,0.0009,-0.8414,-0.001
17.7,0,0.0009,-0.8423,-0.001
17.72,0,0.0009,-0.8431,-0.001
17.74,0,0.0009,-0.844,-0.0009
17.76,0,0.0009,-0.8449,-0.0009
17.78,0,0.0009,-0.8459,-0.001
17.8,0,0.0009,-0.8468,-0.001
17.82,0,0.0009,-0.8477,-0.001
17.84,0,0.0009,-0.8487,-0.001
17.86,0,0.0009,-0.8497,-0.001
17.88,0,0.0009,-0.8506,-0.0009
17.9,0,0.0009,-0.8517,-0.001
17.92,0,0.0009,-0.8527,-0.0009
17.94,0,0.0009,-0.8538,-0.0009
17.96,0,0.0009,-0.8548,-0.001
17.98,0,0.0009,-0.8559,-0.001
18,0,0.0009,-0.857,-0.001
18.02,0,0.0009,-0.858,-0.0011
18.04,0,0.0009,-0.8591,-0.001
18.06,0,0.0009,-0.8601,-0.001
18.08,0,0.0009,-0.8611,-0.001
18.1,0,0.0009,-0.8621,-0.0009
18.12,0,0.0009,-0.8631,-0.0009
18.14,0,0.0009,-0.8641,-0.001
18.16,0,0.0009,-0.865,-0.001
18.18,0,0.0009,-0.8659,-0.001
18.2,0,0.0009,-0.8669,-0.001
18.22,0,0.0009,-0.8678,-0.001
18.24,0,0.0009,-0.8687,-0.001
18.26,0,0.0009,-0.8695,-0.001
18.28,0,0.0009,-0.8704,-0.0011
18.3,0,0.0009,-0.8713,-0.001
18.32,0,0.0009,-0.8722,-0.001
18.34,0,0.0009,-0.873,-0.001
18.36,0,0.0009,-0.874,-0.0011
18.38,0,0.0009,-0.8749,-0.0011
18.4,0,0.0009,-0.8758,-0.001
18.42,0,0.0009,-0.8767,-0.001
18.44,0,0.0009,-0.8776,-0.001
18.46,0,0.0009,-0.8785,-0.001
18.48,0,0.0009,-0.8794,-0.0011
18.5,0,0.0009,-0.8803,-0.0011
18.52,0,0.0009,-0.8813,-0.0012
18.54,0,0.0009,-0.8823,-0.0011
18.56,0,0.0009,-0.8832,-0.0011
18.58,0,0.0009,-0.8842,-0.0011
18.6,0,0.0009,-0.8852,-0.0011
18.62,0,0.0009,-0.8862,-0.001
18.64,0,0.0009,-0.8873,-0.001
18.66,0,0.0009,-0.8884,-0.0011
18.68,0,0.0009,-0.8894,-0.0011
18.7,0,0.0009,-0.8905,-0.0011
18.72,0,0.0009,-0.8915,-0.0011
18.74,0,0.0009,-0.8926,-0.0012
18.76,0,0.0009,-0.8937,-0.0011
18.78,0,0.0009,-0.8947,-0.001
18.8,0,0.0009,-0.8957,-0.0011
18.82,0,0.0009,-0.8968,-0.0012
18.84,0,0.0009,-0.8977,-0.0012
18.86,0,0.0009,-0.8987,-0.0011
18.88,0,0.0009,-0.8997,-0.0011
18.9,0,0.0009,-0.9006,-0.0012
18.92,0,0.0009,-0.9015,-0.0012
18.94,0,0.0009,-0.9024,-0.0012
18.96,0,0.0009,-0.9033,-0.0011
18.98,0,0.0009,-0.9042,-0.001
19,0,0.0009,-0.9051,-0.0011
19.02,0,0.0009,-0.906,-0.0011
19.04,0,0.0009,-0.9069,-0.001
19.06,0,0.0009,-0.9077,-0.0011
19.08,0,0.0009,-0.9086,-0.0011
19.1,0,0.0009,-0.9094,-0.0011
19.12,0,0.0009,-0.9103,-0.0011
19.14,0,0.0009,-0.9111,-0.0011
19.16,0,0.0009,-0.912,-0.0011
19.18,0,0.0009,-0.9129,-0.0012
19.2,0,0.001,-0.9138,-0.0011
19.22,0,0.0009,-0.9147,-0.0011
19.24,0,0.0009,-0.9156,-0.0011
19.26,0,0.0009,-0.9165,-0.0011
19.28,0,0.0009,-0.9175,-0.0011
19.3,0,0.0009,-0.9184,-0.0011
19.32,0,0.0009,-0.9194,-0.0012
19.34,0,0.0009,-0.9205,-0.0012
19.36,0,0.0009,-0.9215,-0.0012
19.38,0,0.0009,-0.9225,-0.0012
19.4,0,0.0009,-0.9235,-0.0012
19.42,0,0.0009,-0.9246,-0.0012
19.44,0,0.0009,-0.9256,-0.0012
19.46,0,0.001,-0.9267,-0.0012
19.48,0,0.001,-0.9278,-0.0012
19.5,0,0.0009,-0.9289,-0.0012
19.52,0,0.0009,-0.9299,-0.0011
19.54,0,0.0009,-0.9309,-0.0012
19.56,0,0.001,-0.9319,-0.0012
19.58,0,0.001,-0.9329,-0.0012
19.6,0,0.0009,-0.9339,-0.0012
19.62,0,0.0009,-0.9348,-0.0012
19.64,0,0.0009,-0.9358,-0.0012
19.66,0,0.001,-0.9367,-0.0013
19.68,0,0.0009,-0.9376,-0.0013
19.7,0,0.0009,-0.9385,-0.0012
19.72,0,0.0009,-0.9395,-0.0012
19.74,0,0.001,-0.9404,-0.0012
19.76,0,0.001,-0.9413,-0.0013
19.78,0,0.0009,-0.9423,-0.0013
19.8,0,0.0009,-0.9432,-0.0012
19.82,0,0.0009,-0.9442,-0.0012
19.84,0,0.001,-0.9451,-0.0012
19.86,0,0.0009,-0.9461,-0.0013
19.88,0,0.0009,-0.947,-0.0012
19.9,0,0.0009,-0.9479,-0.0012
19.92,0,0.001,-0.9488,-0.0012
19.94,0,0.001,-0.9497,-0.0013
19.96,0,0.001,-0.9506,-0.0012
19.98,0,0.0009,-0.9515,-0.0012
20,0,0.001,-0.9524,-0.0011
20.02,0,0.001,-0.9533,-0.0011
20.04,0,0.001,-0.9542,-0.0012
20.06,0,0.0009,-0.9551,-0.0013
20.08,0,0.001,-0.956,-0.0013
20.1,0,0.001,-0.957,-0.0013
20.12,0,0.001,-0.9579,-0.0012
20.14,0,0.001,-0.9589,-0.0013
20.16,0,0.0009,-0.9599,-0.0013
20.18,0,0.0009,-0.9609,-0.0013
20.2,0,0.001,-0.9619,-0.0013
20.22,0,0.001,-0.9629,-0.0013
20.24,0,0.001,-0.964,-0.0012
20.26,0,0.0009,-0.965,-0.0012
20.28,0,0.001,-0.966,-0.0012
20.3,0,0.001,-0.9671,-0.0013
20.32,0,0.001,-0.9682,-0.0013
20.34,0,0.0009,-0.9692,-0.0014
20.36,0,0.0009,-0.9702,-0.0014
20.38,0,0.001,-0.9712,-0.0013
20.4,0,0.001,-0.9722,-0.0013
20.42,0,0.001,-0.9731,-0.0014
20.44,0,0.0009,-0.9741,-0.0014
20.46,0,0.001,-0.9751,-0.0013
20.48,0,0.001,-0.976,-0.0013
20.5,0,0.001,-0.9769,-0.0013
20.52,0,0.001,-0.9779,-0.0014
20.54,0,0.001,-0.9788,-0.0014
20.56,0,0.001,-0.9797,-0.0013
20.58,0,0.001,-0.9806,-0.0013
20.6,0,0.001,-0.9815,-0.0013
20.62,0,0.001,-0.9824,-0.0013
20.64,0,0.001,-0.9833,-0.0014
20.66,0,0.001,-0.9842,-0.0014
20.68,0,0.001,-0.9851,-0.0014
20.7,0,0.001,-0.986,-0.0014
20.72,0,0.001,-0.9868,-0.0014
20.74,0,0.001,-0.9877,-0.0014
20.76,0,0.001,-0.9887,-0.0013
20.78,0,0.001,-0.9896,-0.0013
20.8,0,0.001,-0.9905,-0.0013
20.82,0,0.001,-0.9915,-0.0013
20.84,0,0.001,-0.9924,-0.0014
20.86,0,0.001,-0.9935,-0.0013
20.88,0,0.001,-0.9944,-0.0014
20.9,0,0.001,-0.9955,-0.0014
20.92,0,0.001,-0.9965,-0.0014
20.94,0,0.001,-0.9975,-0.0014
20.96,0,0.001,-0.9985,-0.0014
20.98,0,0.001,-0.9995,-0.0014
21,0,0.001,-1.0005,-0.0014
21.02,0,0.001,-1.0015,-0.0014
21.04,0,0.001,-1.0025,-0.0014
21.06,0,0.001,-1.0034,-0.0014
21.08,0,0.001,-1.0044,-0.0014
21.1,0,0.001,-1.0054,-0.0014
21.12,0,0.001,-1.0063,-0.0014
21.14,0,0.001,-1.0073,-0.0015
21.16,0,0.001,-1.0083,-0.0014
21.18,0,0.001,-1.0092,-0.0015
21.2,0,0.001,-1.0102,-0.0015
21.22,0,0.001,-1.0112,-0.0015
21.24,0,0.001,-1.0122,-0.0015
21.26,0,0.001,-1.0131,-0.0015
21.28,0,0.001,-1.0141,-0.0014
21.3,0,0.001,-1.0151,-0.0014
21.32,0,0.001,-1.0161,-0.0014
21.34,0,0.001,-1.017,-0.0014
21.36,0,0.001,-1.018,-0.0014
21.38,0,0.001,-1.0189,-0.0014
21.4,0,0.001,-1.0199,-0.0015
21.42,0,0.001,-1.0208,-0.0015
21.44,0,0.001,-1.0218,-0.0015
21.46,0,0.001,-1.0227,-0.0015
21.48,0,0.001,-1.0236,-0.0015
21.5,0,0.001,-1.0246,-0.0015
21.52,0,0.001,-1.0255,-0.0015
21.54,0,0.001,-1.0264,-0.0014
21.56,0,0.001,-1.0273,-0.0015
21.58,0,0.001,-1.0282,-0.0015
21.6,0,0.001,-1.0291,-0.0015
21.62,0,0.001,-1.03,-0.0015
21.64,0,0.001,-1.0309,-0.0015
21.66,0,0.001,-1.0318,-0.0015
21.68,0,0.001,-1.0327,-0.0015
21.7,0,0.001,-1.0336,-0.0015
21.72,0,0.001,-1.0345,-0.0016
21.74,0,0.001,-1.0355,-0.0016
21.76,0,0.001,-1.0364,-0.0016
21.78,0,0.001,-1.0374,-0.0016
21.8,0,0.001,-1.0384,-0.0016
21.82,0,0.001,-1.0394,-0.0016
21.84,0,0.001,-1.0404,-0.0015
21.86,0,0.001,-1.0414,-0.0015
21.88,0,0.001,-1.0424,-0.0016
21.9,0,0.001,-1.0435,-0.0015
21.92,0,0.001,-1.0445,-0.0014
21.94,0,0.001,-1.0455,-0.0016
21.96,0,0.001,-1.0465,-0.0016
21.98,0,0.001,-1.0475,-0.0016
22,0,0.001,-1.0485,-0.0016
22.02,0,0.001,-1.0495,-0.0016
22.04,0,0.001,-1.0505,-0.0016
22.06,0,0.001,-1.0514,-0.0016
22.08,0,0.001,-1.0523,-0.0016
22.1,0,0.001,-1.0532,-0.0015
22.12,0,0.001,-1.0542,-0.0016
22.14,0,0.001,-1.055,-0.0016
22.16,0,0.001,-1.0559,-0.0016
22.18,0,0.001,-1.0568,-0.0016
22.2,0,0.001,-1.0577,-0.0015
22.22,0,0.001,-1.0586,-0.0015
22.24,0,0.001,-1.0595,-0.0015
22.26,0,0.001,-1.0604,-0.0016
22.28,0,0.001,-1.0613,-0.0016
22.3,0,0.001,-1.0622,-0.0016
22.32,0,0.001,-1.0631,-0.0015
22.34,0,0.001,-1.064,-0.0016
22.36,0,0.001,-1.0649,-0.0015
22.38,0,0.001,-1.0659,-0.0015
22.4,0,0.001,-1.0668,-0.0015
22.42,0,0.001,-1.0677,-0.0015
22.44,0,0.001,-1.0687,-0.0016
22.46,0,0.001,-1.0697,-0.0016
22.48,0,0.001,-1.0706,-0.0016
22.5,0,0.001,-1.0716,-0.0016
22.52,0,0.001,-1.0726,-0.0016
22.54,0,0.001,-1.0736,-0.0016
22.56,0,0.001,-1.0746,-0.0016
22.58,0,0.001,-1.0756,-0.0016
22.6,0,0.001,-1.0767,-0.0017
22.62,0,0.001,-1.0777,-0.0017
22.64,0,0.001,-1.0787,-0.0017
22.66,0,0.001,-1.0798,-0.0017
22.68,0,0.001,-1.0808,-0.0017
22.7,0,0.001,-1.0818,-0.0016
22.72,0,0.001,-1.0829,-0.0016
22.74,0,0.001,-1.0838,-0.0017
22.76,0,0.001,-1.0848,-0.0017
22.78,0,0.001,-1.0858,-0.0017
22.8,0,0.0011,-1.0868,-0.0017
22.82,0,0.001,-1.0877,-0.0017
22.84,0,0.001,-1.0886,-0.0017
22.86,0,0.001,-1.0896,-0.0017
22.88,0,0.001,-1.0905,-0.0018
22.9,0,0.001,-1.0914,-0.0018
22.92,0,0.001,-1.0923,-0.0018
22.94,0,0.001,-1.0932,-0.0017
22.96,0,0.001,-1.0942,-0.0016
22.98,0,0.001,-1.0951,-0.0016
23,0,0.001,-1.096,-0.0016
23.02,0,0.001,-1.0969,-0.0017
23.04,0,0.001,-1.0978,-0.0017
23.06,0,0.0011,-1.0987,-0.0017
23.08,0,0.0011,-1.0996,-0.0017
23.1,0,0.001,-1.1005,-0.0017
23.12,0,0.001,-1.1014,-0.0016
23.14,0,0.001,-1.1023,-0.0016
23.16,0,0.001,-1.1032,-0.0016
23.18,0,0.001,-1.1041,-0.0016
23.2,0,0.001,-1.105,-0.0016
23.22,0,0.001,-1.106,-0.0017
23.24,0,0.001,-1.1069,-0.0018
23.26,0,0.0011,-1.1079,-0.0018
23.28,0,0.0011,-1.1089,-0.0018
23.3,0,0.001,-1.1099,-0.0018
23.32,0,0.0011,-1.1109,-0.0019
23.34,0,0.0011,-1.1119,-0.0018
23.36,0,0.0011,-1.113,-0.0018
23.38,0,0.001,-1.114,-0.0018
23.4,0,0.001,-1.1151,-0.0018
23.42,0,0.001,-1.1161,-0.0017
23.44,0,0.001,-1.1172,-0.0018
23.46,0,0.001,-1.1182,-0.0018
23.48,0,0.001,-1.1192,-0.0019
23.5,0,0.001,-1.1202,-0.0018
23.52,0,0.0011,-1.1212,-0.0017
23.54,0,0.0011,-1.1222,-0.0018
23.56,0,0.001,-1.1231,-0.0018
23.58,0,0.001,-1.1241,-0.0018
23.6,0,0.001,-1.125,-0.0019
23.62,0,0.0011,-1.126,-0.0017
23.64,0,0.0011,-1.1269,-0.0017
23.66,0,0.0011,-1.1279,-0.0018
23.68,0,0.001,-1.1288,-0.0019
23.7,0,0.0011,-1.1297,-0.0019
23.72,0,0.0011,-1.1307,-0.0018
23.74,0,0.0011,-1.1316,-0.0017
23.76,0,0.001,-1.1325,-0.0017
23.78,0,0.0011,-1.1334,-0.0017
23.8,0,0.0011,-1.1343,-0.0018
23.82,0,0.0011,-1.1352,-0.0018
23.84,0,0.0011,-1.1362,-0.0018
23.86,0,0.001,-1.1371,-0.0018
23.88,0,0.0011,-1.138,-0.0018
23.9,0,0.0011,-1.139,-0.0019
23.92,0,0.0011,-1.14,-0.0019
23.94,0,0.0011,-1.141,-0.0018
23.96,0,0.0011,-1.1419,-0.0019
23.98,0,0.0011,-1.1429,-0.0019
24,0,0.0011,-1.1439,-0.0019
