Time,Displacement,Force,Rotation,Torque
19.76,0,0,-0.9413,-0.0004
19.78,0,0,-0.9423,-0.0004
19.8,0,0,-0.9432,-0.0004
19.82,0,0,-0.9442,-0.0004
19.84,0,0,-0.9451,-0.0004
19.86,0,0,-0.9461,-0.0004
19.88,0,0,-0.947,-0.0005
19.9,0,0,-0.948,-0.0005
19.92,0,0,-0.9489,-0.0005
19.94,0,0,-0.9499,-0.0004
19.96,0,0,-0.9508,-0.0004
19.98,0,0,-0.9518,-0.0004
20,0,0,-0.9528,-0.0004
20.02,0,0,-0.9538,-0.0004
20.04,0,0,-0.9548,-0.0004
20.06,0,0,-0.9558,-0.0004
20.08,0,0,-0.9567,-0.0005
20.1,0,0,-0.9577,-0.0004
20.12,0,0,-0.9586,-0.0004
20.14,0,0,-0.9595,-0.0004
20.16,0,0,-0.9605,-0.0004
20.18,0,0,-0.9614,-0.0003
20.2,0,0,-0.9624,-0.0004
20.22,0,0,-0.9633,-0.0005
20.24,0,0,-0.9643,-0.0005
20.26,0,0,-0.9653,-0.0005
20.28,0,0,-0.9662,-0.0004
20.3,0,0,-0.9672,-0.0004
20.32,0,0,-0.9682,-0.0005
20.34,0,0,-0.9691,-0.0005
20.36,0,0,-0.9701,-0.0005
20.38,0,0,-0.971,-0.0005
20.4,0,0,-0.972,-0.0004
20.42,0,0,-0.9729,-0.0004
20.44,0,0,-0.9739,-0.0004
20.46,0,0,-0.9749,-0.0004
20.48,0,0,-0.9758,-0.0005
20.5,0,0,-0.9768,-0.0004
20.52,0,0,-0.9778,-0.0004
20.54,0,0,-0.9788,-0.0004
20.56,0,0,-0.9797,-0.0004
20.58,0,0,-0.9807,-0.0005
20.6,0,0,-0.9817,-0.0004
20.62,0,0,-0.9827,-0.0005
20.64,0,0,-0.9836,-0.0005
20.66,0,0,-0.9846,-0.0005
20.68,0,0,-0.9856,-0.0005
20.7,0,0,-0.9866,-0.0005
20.72,0,0,-0.9875,-0.0004
20.74,0,0,-0.9885,-0.0004
20.76,0,0,-0.9894,-0.0003
20.78,0,0,-0.9904,-0.0004
20.8,0,0,-0.9913,-0.0004
20.82,0,0,-0.9923,-0.0003
20.84,0,0,-0.9932,-0.0004
20.86,0,0,-0.9942,-0.0005
20.88,0,0,-0.9952,-0.0005
20.9,0,0,-0.9961,-0.0004
20.92,0,0,-0.9971,-0.0004
20.94,0,0,-0.998,-0.0005
20.96,0,0,-0.9989,-0.0005
20.98,0,0,-0.9999,-0.0004
21,0,0,-1.0008,-0.0005
21.02,0,0,-1.0017,-0.0004
21.04,0,0,-1.0027,-0.0005
21.06,0,0,-1.0036,-0.0006
21.08,0,0,-1.0046,-0.0005
21.1,0,0,-1.0055,-0.0004
21.12,0,0,-1.0065,-0.0004
21.14,0,0,-1.0074,-0.0004
21.16,0,0,-1.0084,-0.0005
21.18,0,0,-1.0093,-0.0005
21.2,0,0,-1.0103,-0.0004
21.22,0,0,-1.0113,-0.0004
21.24,0,0,-1.0122,-0.0005
21.26,0,0,-1.0132,-0.0004
21.28,0,0,-1.0142,-0.0004
21.3,0,0,-1.0151,-0.0004
21.32,0,0,-1.0161,-0.0005
21.34,0,0,-1.017,-0.0006
21.36,0,0,-1.0179,-0.0005
21.38,0,0,-1.0189,-0.0004
21.4,0,0,-1.0198,-0.0004
21.42,0,0,-1.0208,-0.0004
21.44,0,0,-1.0218,-0.0004
21.46,0,0,-1.0228,-0.0005
21.48,0,0,-1.0238,-0.0004
21.5,0,0,-1.0248,-0.0005
21.52,0,0,-1.0258,-0.0005
21.54,0,0,-1.0267,-0.0004
21.56,0,0,-1.0277,-0.0005
21.58,0,0,-1.0287,-0.0004
21.6,0,0,-1.0297,-0.0004
21.62,0,0,-1.0306,-0.0004
21.64,0,0,-1.0315,-0.0005
21.66,0,0,-1.0325,-0.0005
21.68,0,0,-1.0334,-0.0005
21.7,0,0,-1.0343,-0.0005
21.72,0,0,-1.0352,-0.0005
21.74,0,0,-1.0362,-0.0005
21.76,0,0,-1.0371,-0.0005
21.78,0,0,-1.0381,-0.0005
21.8,0,0,-1.039,-0.0006
21.82,0,0,-1.0399,-0.0005
21.84,0,0,-1.0409,-0.0004
21.86,0,0,-1.0418,-0.0005
21.88,0,0,-1.0427,-0.0005
21.9,0,0,-1.0437,-0.0005
21.92,0,0,-1.0446,-0.0005
21.94,0,0,-1.0455,-0.0005
21.96,0,0,-1.0464,-0.0005
21.98,0,0,-1.0474,-0.0005
22,0,0,-1.0483,-0.0005
22.02,0,0,-1.0492,-0.0005
22.04,0,0,-1.0501,-0.0005
22.06,0,0,-1.0511,-0.0005
22.08,0,0,-1.052,-0.0004
22.1,0,0,-1.053,-0.0005
22.12,0,0,-1.0539,-0.0005
22.14,0,0,-1.0549,-0.0006
22.16,0,0,-1.0559,-0.0006
22.18,0,0,-1.0568,-0.0006
22.2,0,0,-1.0578,-0.0005
22.22,0,0,-1.0587,-0.0005
22.24,0,0,-1.0597,-0.0005
22.26,0,0,-1.0606,-0.0005
22.28,0,0,-1.0616,-0.0005
22.3,0,0,-1.0625,-0.0004
22.32,0,0,-1.0635,-0.0004
22.34,0,0,-1.0644,-0.0004
22.36,0,0,-1.0654,-0.0006
22.38,0,0,-1.0663,-0.0004
22.4,0,0,-1.0673,-0.0004
22.42,0,0,-1.0682,-0.0004
22.44,0,0,-1.0692,-0.0005
22.46,0,0,-1.0702,-0.0005
22.48,0,0,-1.0711,-0.0005
22.5,0,0,-1.0721,-0.0005
22.52,0,0,-1.0731,-0.0005
22.54,0,0,-1.074,-0.0005
22.56,0,0,-1.0749,-0.0006
22.58,0,0,-1.0759,-0.0005
22.6,0,0,-1.0768,-0.0006
22.62,0,0,-1.0778,-0.0006
22.64,0,0,-1.0787,-0.0006
22.66,0,0,-1.0797,-0.0006
22.68,0,0,-1.0806,-0.0005
22.7,0,0,-1.0815,-0.0005
22.72,0,0,-1.0825,-0.0005
22.74,0,0,-1.0834,-0.0005
22.76,0,0,-1.0843,-0.0005
22.78,0,0,-1.0852,-0.0005
22.8,0,0,-1.0861,-0.0005
22.82,0,0,-1.0871,-0.0005
22.84,0,0,-1.088,-0.0005
22.86,0,0,-1.089,-0.0005
22.88,0,0,-1.0899,-0.0005
22.9,0,0,-1.0909,-0.0006
22.92,0,0,-1.0918,-0.0006
22.94,0,0,-1.0928,-0.0006
22.96,0,0,-1.0938,-0.0006
22.98,0,0,-1.0948,-0.0006
23,0,0,-1.0957,-0.0006
23.02,0,0,-1.0967,-0.0006
23.04,0,0,-1.0976,-0.0006
23.06,0,0,-1.0986,-0.0005
23.08,0,0,-1.0995,-0.0005
23.1,0,0,-1.1005,-0.0005
23.12,0,0,-1.1014,-0.0006
23.14,0,0,-1.1024,-0.0006
23.16,0,0,-1.1033,-0.0005
23.18,0,0,-1.1043,-0.0005
23.2,0,0,-1.1052,-0.0005
23.22,0,0,-1.1062,-0.0006
23.24,0,0,-1.1071,-0.0005
23.26,0,0,-1.1081,-0.0005
23.28,0,0,-1.1091,-0.0005
23.3,0,0.0001,-1.1101,-0.0005
23.32,0,0,-1.1111,-0.0005
23.34,0,0,-1.1121,-0.0005
23.36,0,0,-1.113,-0.0005
23.38,0,0,-1.114,-0.0005
23.4,0,0,-1.115,-0.0006
23.42,0,0,-1.116,-0.0005
23.44,0,0,-1.117,-0.0005
23.46,0,0,-1.118,-0.0005
23.48,0,0,-1.1189,-0.0005
23.5,0,0,-1.1199,-0.0005
23.52,0,0,-1.1209,-0.0005
23.54,0,0,-1.1218,-0.0006
23.56,0,0,-1.1227,-0.0005
23.58,0,0,-1.1237,-0.0005
23.6,0,0,-1.1246,-0.0006
23.62,0,0,-1.1256,-0.0006
23.64,0,0,-1.1266,-0.0006
23.66,0,0,-1.1275,-0.0005
23.68,0,0,-1.1284,-0.0005
23.7,0,0,-1.1294,-0.0005
23.72,0,0,-1.1303,-0.0005
23.74,0,0,-1.1313,-0.0006
23.76,0,0,-1.1322,-0.0006
23.78,0,0,-1.1332,-0.0005
23.8,0,0,-1.1341,-0.0005
23.82,0,0,-1.135,-0.0005
23.84,0,0,-1.136,-0.0006
23.86,0,0,-1.1369,-0.0005
23.88,0,0,-1.1379,-0.0005
23.9,0,0,-1.1388,-0.0006
23.92,0,0,-1.1397,-0.0006
23.94,0,0,-1.1407,-0.0006
23.96,0,0,-1.1416,-0.0006
23.98,0,0,-1.1425,-0.0005
24,0,0,-1.1434,-0.0005
24.02,0,0,-1.1444,-0.0005
24.04,0,0,-1.1454,-0.0005
24.06,0,0,-1.1463,-0.0005
24.08,0,0,-1.1473,-0.0006
24.1,0,0,-1.1483,-0.0006
24.12,0,0,-1.1493,-0.0006
24.14,0,0,-1.1504,-0.0006
24.16,0,0,-1.1514,-0.0005
24.18,0,0,-1.1524,-0.0005
24.2,0,0,-1.1534,-0.0006
24.22,0,0,-1.1544,-0.0006
24.24,0,0,-1.1554,-0.0005
24.26,0,0,-1.1564,-0.0006
24.28,0,0,-1.1574,-0.0006
24.3,0,0,-1.1584,-0.0006
24.32,0,0,-1.1593,-0.0005
24.34,0,0,-1.1603,-0.0005
24.36,0,0,-1.1612,-0.0005
24.38,0,0,-1.1622,-0.0005
24.4,0,0,-1.1631,-0.0005
24.42,0,0,-1.1641,-0.0005
24.44,0,0.0001,-1.165,-0.0005
24.46,0,0.0001,-1.166,-0.0006
24.48,0,0,-1.167,-0.0006
24.5,0,0,-1.1679,-0.0005
24.52,0,0,-1.1689,-0.0005
24.54,0,0,-1.1699,-0.0006
24.56,0,0,-1.1708,-0.0006
24.58,0,0,-1.1718,-0.0006
24.6,0,0,-1.1728,-0.0007
24.62,0,0,-1.1738,-0.0006
24.64,0,0,-1.1747,-0.0006
24.66,0,0,-1.1756,-0.0006
24.68,0,0,-1.1766,-0.0006
24.7,0,0,-1.1776,-0.0006
24.72,0,0,-1.1785,-0.0006
24.74,0,0,-1.1795,-0.0006
24.76,0,0,-1.1804,-0.0006
24.78,0,0,-1.1814,-0.0006
24.8,0,0,-1.1824,-0.0006
24.82,0,0,-1.1834,-0.0006
24.84,0,0,-1.1843,-0.0006
24.86,0,0,-1.1853,-0.0006
24.88,0,0,-1.1862,-0.0006
24.9,0,0,-1.1872,-0.0006
24.92,0,0,-1.1882,-0.0006
24.94,0,0,-1.1891,-0.0006
24.96,0,0,-1.1901,-0.0006
24.98,0,0,-1.1911,-0.0006
25,0,0,-1.1921,-0.0007
25.02,0,0,-1.1931,-0.0007
25.04,0,0,-1.1941,-0.0006
25.06,0,0,-1.1952,-0.0006
25.08,0,0,-1.1962,-0.0006
25.1,0,0,-1.1973,-0.0006
25.12,0,0.0001,-1.1983,-0.0006
25.14,0,0.0001,-1.1994,-0.0006
